date,net_pnl_usd,cum_pnl_usd
2023-03-28,256.1381067125146,-450682.3005048741
2023-03-29,-785.3464305127272,-451467.6469353868
2023-03-30,-1899.3829841594002,-453367.0299195462
2023-03-31,-630.2932162799085,-453997.3231358261
2023-04-03,206.06939756274215,-453791.25373826333
2023-04-04,610.9808405962389,-453180.2728976671
2023-04-05,258.380037255144,-452921.89286041196
2023-04-06,761.0757976227125,-452160.8170627892
2023-04-10,1116.043707748679,-451044.7733550405
2023-04-11,-121.95410971987536,-451166.7274647604
2023-04-12,-1930.222909323914,-453096.95037408435
2023-04-13,-204.40030048247058,-453301.3506745668
2023-04-14,866.1284913566275,-452435.2221832102
2023-04-17,-413.7558242958661,-452848.97800750606
2023-04-18,-149.81297027307284,-452998.79097777914
2023-04-19,-213.59941954592995,-453212.39039732504
2023-04-20,183.32266546110196,-453029.06773186394
2023-04-21,871.5381801680661,-452157.52955169586
2023-04-24,765.1980856665207,-451392.33146602934
2023-04-25,-505.0706280605222,-451897.40209408983
2023-04-26,1912.6913748178301,-449984.710719272
2023-04-27,502.75068198913215,-449481.9600372829
2023-04-28,-937.4632074935482,-450419.42324477644
2023-05-01,-774.7066296901946,-451194.1298744666
2023-05-02,-48.48645496549855,-451242.6163294321
2023-05-03,1666.1438897380287,-449576.4724396941
2023-05-04,-1973.304229865043,-451549.7766695591
2023-05-05,-498.4352276442447,-452048.21189720335
2023-05-08,926.9962763876348,-451121.2156208157
2023-05-09,-1.420108937529335,-451122.63572975324
2023-05-10,349.6143514987514,-450773.02137825446
2023-05-11,-415.99771260528416,-451189.01909085974
2023-05-12,-856.3849906420562,-452045.4040815018
2023-05-15,321.3348138136473,-451724.0692676882
2023-05-16,-1602.9088574909476,-453326.9781251791
2023-05-17,-870.8437533474549,-454197.8218785266
2023-05-18,-1292.0411151110334,-455489.8629936376
2023-05-19,-835.9149276231143,-456325.77792126074
2023-05-22,176.0283122928044,-456149.7496089679
2023-05-23,-80.71765633466612,-456230.4672653026
2023-05-24,-2210.444054283468,-458440.9113195861
2023-05-25,475.7862567613905,-457965.1250628247
2023-05-26,447.1723466565426,-457517.95271616813
2023-05-30,-432.9681121541022,-457950.92082832224
2023-05-31,-1198.84126735502,-459149.76209567726
2023-06-01,-1012.0522398472078,-460161.81433552445
2023-06-02,290.49617330640996,-459871.318162218
2023-06-05,442.7886453949744,-459428.52951682307
2023-06-06,-1380.2542250951283,-460808.7837419182
2023-06-07,-1038.508481172801,-461847.292223091
2023-06-08,-281.2425107130368,-462128.53473380406
2023-06-09,398.6851415382991,-461729.84959226573
2023-06-12,77.52336537612949,-461652.3262268896
2023-06-13,71.99927191229403,-461580.32695497735
2023-06-14,-221.61881029639733,-461801.94576527376
2023-06-15,-1326.6313408525666,-463128.57710612635
2023-06-16,-922.9275810465022,-464051.5046871728
2023-06-20,249.20522961142296,-463802.2994575614
2023-06-22,568.4612320161459,-463233.83822554525
2023-06-23,333.7696134038009,-462900.0686121414
2023-06-26,-48.26753520944044,-462948.33614735084
2023-06-27,824.7401942060707,-462123.5959531448
2023-06-28,-752.7906153309768,-462876.38656847575
2023-06-29,-101.83280655119961,-462978.21937502694
2023-06-30,-386.0728848464794,-463364.2922598734
2023-07-03,979.5684651798933,-462384.72379469353
2023-07-05,-85.2493173773299,-462469.9731120709
2023-07-06,1899.5175856800515,-460570.4555263908
2023-07-07,1377.0271579891776,-459193.42836840166
2023-07-10,386.0312526232115,-458807.39711577847
2023-07-11,235.16162014299857,-458572.2354956355
2023-07-12,-843.0203291635331,-459415.255824799
2023-07-13,-1899.8699117271287,-461315.12573652616
2023-07-14,637.0747629901066,-460678.05097353604
2023-07-17,359.9259430218507,-460318.1250305142
2023-07-18,-781.1213470235131,-461099.2463775377
2023-07-19,-2357.690619756696,-463456.9369972944
2023-07-20,-43.81685114816861,-463500.7538484426
2023-07-21,-379.37574216155707,-463880.1295906041
2023-07-24,-616.2008968828113,-464496.3304874869
2023-07-25,593.3767444774207,-463902.9537430095
2023-07-26,327.1165079331912,-463575.8372350763
2023-07-27,375.1815991807648,-463200.65563589556
2023-07-28,-223.13134990462848,-463423.7869858002
2023-07-31,-255.77137811101687,-463679.55836391123
2023-08-01,880.7401489531305,-462798.8182149581
2023-08-02,433.1372685497802,-462365.68094640836
2023-08-03,-2720.625892321709,-465086.30683873006
2023-08-04,811.0483607696824,-464275.25847796036
2023-08-07,-271.34042200370027,-464546.59889996407
2023-08-08,-2344.7870998114454,-466891.3859997755
2023-08-09,-2446.9196227545317,-469338.30562253
2023-08-10,-703.9715064765434,-470042.2771290065
2023-08-11,-994.6612485229344,-471036.93837752944
2023-08-14,-754.6331982161726,-471791.5715757456
2023-08-15,51.90565332107184,-471739.6659224245
2023-08-16,-1099.0513667179785,-472838.7172891425
2023-08-17,966.4136065456923,-471872.3036825968
2023-08-18,61.03664964550358,-471811.2670329513
2023-08-21,-416.21461631472175,-472227.48164926603
2023-08-22,-652.4100074206597,-472879.89165668667
2023-08-23,212.39593215466778,-472667.495724532
2023-08-24,219.61554954572642,-472447.88017498626
2023-08-25,-1048.7894215254896,-473496.66959651175
2023-08-28,803.7699932126945,-472692.89960329904
2023-08-29,1310.8703000535804,-471382.0293032455
2023-08-30,-512.8747255833264,-471894.9040288288
2023-08-31,165.161444745384,-471729.7425840834
2023-09-01,403.749257121095,-471325.9933269623
2023-09-05,1100.6931669057265,-470225.30016005656
2023-09-06,-1203.0184958193072,-471428.31865587586
2023-09-07,-446.9526590458563,-471875.27131492173
2023-09-08,281.0683587800928,-471594.2029561416
2023-09-11,394.7382625748292,-471199.4646935668
2023-09-12,-1502.3890542556082,-472701.8537478224
2023-09-13,-541.2816315633177,-473243.1353793857
2023-09-14,971.401052543179,-472271.73432684253
2023-09-15,-226.5535451772716,-472498.2878720198
2023-09-18,1362.8537105886699,-471135.43416143116
2023-09-19,-87.3766825151061,-471222.81084394624
2023-09-20,223.01708406034277,-470999.7937598859
2023-09-21,-608.5023410076111,-471608.2961008935
2023-09-22,-801.1138637721667,-472409.4099646657
2023-09-25,-591.5310525292656,-473000.941017195
2023-09-26,-2413.3317519740535,-475414.27276916907
2023-09-27,-1508.7078622157474,-476922.9806313848
2023-09-28,2090.9061524417943,-474832.074478943
2023-09-29,108.0819827601922,-474723.99249618285
2023-10-02,334.7451700028804,-474389.24732618
2023-10-03,424.6417127473552,-473964.60561343265
2023-10-04,-328.6365456913505,-474293.242159124
2023-10-05,-1046.6531618612762,-475339.8953209853
2023-10-06,375.95601393749615,-474963.9393070478
2023-10-09,523.9540969735112,-474439.9852100743
2023-10-10,123.69047734756953,-474316.2947327267
2023-10-11,123.27155887834152,-474193.02317384834
2023-10-12,-870.6540395772263,-475063.6772134256
2023-10-13,-808.8749250319404,-475872.55213845754
2023-10-16,-109.9080068884929,-475982.460145346
2023-10-17,-660.7920000435428,-476643.25214538956
2023-10-18,-1065.7859991227276,-477709.0381445123
2023-10-19,423.83550065244714,-477285.20264385984
2023-10-20,-972.2410823375187,-478257.44372619735
2023-10-23,-45.969965039387205,-478303.41369123675
2023-10-24,-1152.4642759028068,-479455.8779671396
2023-10-25,-826.5868518762186,-480282.4648190158
2023-10-26,1187.7326607038647,-479094.73215831193
2023-10-27,-424.26381730803126,-479518.99597561994
2023-10-30,-2489.816623618517,-482008.8125992385
2023-10-31,-144.27649361255342,-482153.08909285103
2023-11-01,-1740.7011848029795,-483893.790277654
2023-11-02,4139.064107246037,-479754.72617040796
2023-11-03,-7225.852721751601,-486980.57889215957
2023-11-06,480.55130469020503,-486500.0275874694
2023-11-07,-452.031859874405,-486952.05944734375
2023-11-08,2443.19404222443,-484508.8654051193
2023-11-09,1468.1082797093816,-483040.75712540996
2023-11-10,44.570368962189406,-482996.1867564478
2023-11-13,-1332.8990853614796,-484329.0858418092
2023-11-14,-2929.0952047671044,-487258.18104657636
2023-11-15,-9313.801308145024,-496571.9823547214
2023-11-16,-1159.5450181256292,-497731.527372847
2023-11-17,-373.0685879777485,-498104.59596082475
2023-11-20,-1306.6750537432752,-499411.27101456805
2023-11-21,-959.888182635755,-500371.1591972038
2023-11-22,-816.3471878979875,-501187.5063851018
2023-11-24,-124.99899244121693,-501312.50537754304
2023-11-27,41.669181783216345,-501270.8361957598
2023-11-28,-1558.3098565833202,-502829.14605234313
2023-11-29,-4452.280260647921,-507281.42631299107
2023-11-30,-348.6666416898008,-507630.09295468085
2023-12-01,-3788.5660769061506,-511418.659031587
2023-12-04,-2304.937296129647,-513723.59632771666
2023-12-05,-416.76656464052536,-514140.36289235717
2023-12-06,-1683.4564430201394,-515823.8193353773
2023-12-07,-20.889209028424972,-515844.70854440576
2023-12-08,-2267.484410751847,-518112.1929551576
2023-12-11,982.7696354971758,-517129.4233196604
2023-12-12,-318.80097183579085,-517448.2242914962
2023-12-13,-3363.655730717279,-520811.8800222135
2023-12-14,2151.9972825420427,-518659.88273967145
2023-12-15,97.67674556950783,-518562.20599410194
2023-12-18,943.1995736853224,-517619.00642041664
2023-12-19,-1095.2210471070975,-518714.2274675237
2023-12-20,1946.5064988422205,-516767.7209686815
2023-12-21,1099.3862377037074,-515668.3347309778
2023-12-22,89.80122172774702,-515578.53350925003
2023-12-26,-1049.243339443858,-516627.7768486939
2023-12-27,-603.576444035612,-517231.35329272953
2023-12-28,-637.1225750360221,-517868.47586776555
2023-12-29,238.12379361799242,-517630.35207414755
2024-01-02,1223.6748536160492,-516406.6772205315
2024-01-03,1284.6507106566735,-515122.02650987485
2024-01-04,-1287.2497817596434,-516409.2762916345
2024-01-05,1087.4123784467577,-515321.8639131877
2024-01-08,1727.5590105116585,-513594.304902676
2024-01-09,-1060.5531074901105,-514654.85801016615
2024-01-10,-1149.72689965333,-515804.5849098195
2024-01-11,-347.294884054049,-516151.8797938735
2024-01-12,1777.0380712213255,-514374.8417226522
2024-01-16,-333.1877099534346,-514708.02943260566
2024-01-17,3265.1718124356244,-511442.85762017005
2024-01-18,-617.0687539167262,-512059.92637408676
2024-01-19,-715.8264232160268,-512775.7527973028
2024-01-22,-1205.9252759430601,-513981.67807324586
2024-01-23,120.69510255048255,-513860.98297069536
2024-01-24,1420.7543137236428,-512440.2286569717
2024-01-25,-902.0509876955678,-513342.2796446673
2024-01-26,921.1958502511434,-512421.08379441616
2024-01-29,45.78587777273996,-512375.29791664344
2024-01-30,425.5158759585027,-511949.78204068495
2024-01-31,-948.313563532141,-512898.0956042171
2024-02-01,-1818.348778060228,-514716.4443822773
2024-02-02,-70.173249011005,-514786.6176312883
2024-02-05,-277.3481151396218,-515063.96574642794
2024-02-06,321.84107265812816,-514742.1246737698
2024-02-07,-1488.4730959208268,-516230.5977696906
2024-02-08,-1472.130306370976,-517702.7280760616
2024-02-09,669.3388911539362,-517033.38918490766
2024-02-12,-674.832101736568,-517708.2212866442
2024-02-13,1312.722199975562,-516395.49908666866
2024-02-14,1397.1080126505644,-514998.3910740181
2024-02-15,2654.379839816411,-512344.01123420167
2024-02-16,-3769.3640561968627,-516113.37529039854
2024-02-20,137.5906196858011,-515975.7846707127
2024-02-21,-867.4772105616739,-516843.2618812744
2024-02-22,2231.8590061093523,-514611.40287516505
2024-02-23,438.7734596362745,-514172.6294155288
2024-02-26,-619.3802949300074,-514792.0097104588
2024-02-27,-2704.4164548905615,-517496.4261653494
2024-02-28,-1229.1011086232627,-518725.52727397264
2024-02-29,-557.3186588555964,-519282.8459328282
2024-03-01,-4055.822361029666,-523338.6682938579
2024-03-04,-3546.2896744897816,-526884.9579683477
2024-03-05,340.3114943371439,-526544.6464740105
2024-03-06,-173.9310730386419,-526718.5775470491
2024-03-07,-285.67475859859684,-527004.2523056477
2024-03-08,-585.8651542144047,-527590.1174598621
2024-03-11,2237.872140287055,-525352.2453195751
2024-03-12,-517.5333649665815,-525869.7786845417
2024-03-13,-1186.3324123683356,-527056.1110969101
2024-03-14,-801.0520406928215,-527857.1631376029
2024-03-15,273.4112162568082,-527583.7519213461
2024-03-18,59.12925330989938,-527524.6226680361
2024-03-19,708.8684461628138,-526815.7542218734
2024-03-20,-688.0302934844892,-527503.7845153578
2024-03-21,1212.5182145565705,-526291.2663008012
2024-03-22,-1109.9044190940635,-527401.1707198953
2024-03-25,-1477.0725973043395,-528878.2433171996
2024-03-26,-1070.9445145021275,-529949.1878317017
2024-03-27,254.33546222350043,-529694.8523694782
2024-03-28,-338.1878274281816,-530033.0401969064
2024-04-01,-187.68455587380896,-530220.7247527803
2024-04-02,477.4958239553674,-529743.2289288249
2024-04-03,238.319761467686,-529504.9091673573
2024-04-04,1444.2492853346814,-528060.6598820225
2024-04-05,-1469.0046112966577,-529529.6644933192
2024-04-08,1206.7103401509341,-528322.9541531682
2024-04-09,737.4943461651606,-527585.459807003
2024-04-10,-341.89025833005144,-527927.3500653331
2024-04-11,614.830838136357,-527312.5192271967
2024-04-12,-1516.789402784062,-528829.3086299808
2024-04-15,-3666.574202892172,-532495.8828328729
2024-04-16,-3261.01965202673,-535756.9024848996
2024-04-17,-319.1281597080447,-536076.0306446076
2024-04-18,-581.9012614603143,-536657.9319060679
2024-04-19,-917.0841885471001,-537575.016094615
2024-04-22,-1220.323970162942,-538795.3400647779
2024-04-23,516.7284640675521,-538278.6116007103
2024-04-24,46.97134047197085,-538231.6402602383
2024-04-25,-528.1927453523485,-538759.8330055907
2024-04-26,-1323.1267305273996,-540082.9597361181
2024-04-29,-156.46643655140792,-540239.4261726695
2024-04-30,-555.8732538624151,-540795.2994265319
2024-05-01,-140.28750508491254,-540935.5869316168
2024-05-02,-1340.0959056556028,-542275.6828372724
2024-05-03,1075.2231520288483,-541200.4596852435
2024-05-06,-1125.0635191072402,-542325.5232043508
2024-05-07,1218.4104562593884,-541107.1127480915
2024-05-08,-685.9681476032519,-541793.0808956947
2024-05-09,-26.322672380542087,-541819.4035680753
2024-05-10,4337.407791966802,-537481.9957761085
2024-05-13,-1184.98498262109,-538666.9807587295
2024-05-14,190.24866010160451,-538476.732098628
2024-05-15,-277.5477499207761,-538754.2798485487
2024-05-16,2959.8354006295317,-535794.4444479191
2024-05-17,138.36486314209225,-535656.079584777
2024-05-20,768.3288730519143,-534887.7507117251
2024-05-21,116.03817524362876,-534771.7125364814
2024-05-22,1548.713026372243,-533222.9995101092
2024-05-23,2276.225665697765,-530946.7738444115
2024-05-24,331.9793749639389,-530614.7944694476
2024-05-28,-2193.981776139825,-532808.7762455874
2024-05-29,-771.9771611064168,-533580.7534066938
2024-05-30,-428.9041876275418,-534009.6575943213
2024-05-31,1189.5161901437496,-532820.1414041775
2024-06-03,-169.27240320740253,-532989.4138073849
2024-06-04,526.6051331950403,-532462.8086741898
2024-06-05,1433.9093060815328,-531028.8993681084
2024-06-06,2021.9128736905272,-529006.9864944179
2024-06-07,-676.4033893864589,-529683.3898838044
2024-06-10,-2485.0088667327013,-532168.3987505371
2024-06-11,494.26013566369465,-531674.1386148734
2024-06-12,1563.8590656873291,-530110.2795491861
2024-06-13,1019.0950923615826,-529091.1844568246
2024-06-14,5427.700343899558,-523663.484112925
2024-06-17,537.6990854770355,-523125.785027448
2024-06-18,-1589.1145422802156,-524714.8995697282
2024-06-20,2403.7201527558645,-522311.1794169723
2024-06-21,503.25549586986597,-521807.9239211025
2024-06-24,148.20300238331305,-521659.7209187192
2024-06-25,684.6402974148048,-520975.0806213044
2024-06-26,185.58812866154506,-520789.49249264284
2024-06-27,-717.9056412906621,-521507.3981339335
2024-06-28,419.3290333350674,-521088.0691005984
2024-07-01,1754.216492460571,-519333.8526081378
2024-07-02,-803.3818014904375,-520137.23440962826
2024-07-03,566.9654572714765,-519570.26895235677
2024-07-05,-314.9958392313299,-519885.2647915881
2024-07-08,-487.6905395135102,-520372.9553311016
2024-07-09,-425.61985875994776,-520798.5751898615
2024-07-10,997.5453747446072,-519801.0298151169
2024-07-11,1392.0171246261805,-518409.0126904907
2024-07-12,-863.8646912706834,-519272.8773817614
2024-07-15,-1495.2921193554735,-520768.16950111685
2024-07-16,-719.6929279530533,-521487.8624290699
2024-07-17,-1180.0935754418556,-522667.95600451174
2024-07-18,-3737.420064735372,-526405.3760692471
2024-07-19,-249.96981568976503,-526655.3458849369
2024-07-22,218.43618267779664,-526436.9097022591
2024-07-23,-21.491128649952884,-526458.400830909
2024-07-24,-2083.8449968833775,-528542.2458277924
2024-07-25,-2759.7462508501417,-531301.9920786426
2024-07-26,-431.2728890846473,-531733.2649677272
2024-07-29,-555.5868354634449,-532288.8518031907
2024-07-30,272.13461138918126,-532016.7171918015
2024-07-31,-537.7179833838572,-532554.4351751853
2024-08-01,-320.90743263491595,-532875.3426078203
2024-08-02,1580.8425354091726,-531294.5000724111
2024-08-05,1860.7016891817536,-529433.7983832294
2024-08-06,4160.994948235513,-525272.803434994
2024-08-07,2084.6245419751094,-523188.17889301886
2024-08-08,172.27674887764994,-523015.9021441412
2024-08-09,442.68073118891897,-522573.2214129523
2024-08-12,389.97030562626793,-522183.251107326
2024-08-13,-123.76579424639988,-522307.0169015724
2024-08-14,-899.2813905857586,-523206.2982921582
2024-08-15,1992.7652772000215,-521213.53301495814
2024-08-16,-477.8740753970975,-521691.40709035523
2024-08-19,-2329.7917846354853,-524021.19887499075
2024-08-20,-712.3007485098899,-524733.4996235006
2024-08-21,-912.0666664500429,-525645.5662899506
2024-08-22,-514.2615072025174,-526159.8277971531
2024-08-23,2388.9998884319357,-523770.8279087212
2024-08-26,39.834322569846336,-523730.9935861514
2024-08-27,764.1911577713311,-522966.80242838006
2024-08-28,440.7481557627668,-522526.0542726173
2024-08-29,389.60762639394005,-522136.4466462233
2024-08-30,-201.9830782051011,-522338.4297244284
2024-09-03,260.93984805858827,-522077.48987636983
2024-09-04,-133.99333960809741,-522211.4832159779
2024-09-05,-667.2278089235515,-522878.7110249015
2024-09-06,-634.3005544354041,-523513.0115793369
2024-09-09,1862.7484321358993,-521650.263147201
2024-09-10,-44.088380507742386,-521694.3515277087
2024-09-11,2964.9649726437674,-518729.38655506494
2024-09-12,-851.6642951281966,-519581.05085019313
2024-09-13,98.95313127861891,-519482.0977189145
2024-09-16,75.89373399062401,-519406.2039849239
2024-09-17,560.7421160828853,-518845.461868841
2024-09-18,-617.847682635904,-519463.3095514769
2024-09-19,-731.1697160712159,-520194.47926754813
2024-09-20,703.1840584298848,-519491.2952091182
2024-09-23,-199.70552120545,-519691.00073032366
2024-09-24,-191.56566098584415,-519882.5663913095
2024-09-25,180.272090923415,-519702.2943003861
2024-09-26,-5917.701104287368,-525619.9954046735
2024-09-27,264.0848960819746,-525355.9105085916
2024-09-30,2014.4484554160977,-523341.4620531755
2024-10-01,1091.7816581572592,-522249.68039501825
2024-10-02,1.671781410983101,-522248.00861360726
2024-10-03,992.5235611378764,-521255.48505246936
2024-10-04,11.396374469234786,-521244.08867800015
2024-10-07,-2308.11395868008,-523552.2026366802
2024-10-08,-199.68189413149594,-523751.8845308117
2024-10-09,-633.2106473105666,-524385.0951781223
2024-10-10,610.6085211653203,-523774.48665695696
2024-10-11,-1830.190092611448,-525604.6767495684
2024-10-14,28.224353205105103,-525576.4523963634
2024-10-15,-2102.051659152977,-527678.5040555163
2024-10-16,504.53750849200514,-527173.9665470243
2024-10-17,-4984.027267325397,-532157.9938143498
2024-10-18,-666.3230230044342,-532824.3168373542
2024-10-21,255.84662854593194,-532568.4702088083
2024-10-22,451.4816466449187,-532116.9885621634
2024-10-23,352.4793864626713,-531764.5091757007
2024-10-24,1277.9837398109082,-530486.5254358898
2024-10-25,-1307.7750818829275,-531794.3005177728
2024-10-28,-1342.0958854770122,-533136.3964032498
2024-10-29,-2778.521874531354,-535914.9182777812
2024-10-30,-365.8790939642724,-536280.7973717455
2024-10-31,-1880.6277812785083,-538161.4251530239
2024-11-01,-1188.7569704748842,-539350.1821234988
2024-11-04,1723.9172329279158,-537626.2648905709
2024-11-05,-101.33975206614943,-537727.6046426371
2024-11-06,3327.907637653097,-534399.697004984
2024-11-07,-1487.1212451565602,-535886.8182501405
2024-11-08,-8751.754862908083,-544638.5731130486
2024-11-11,-11192.645690940228,-555831.2188039888
2024-11-12,1504.5020961010077,-554326.7167078877
2024-11-13,-3021.5789860515956,-557348.2956939393
2024-11-14,2091.307200413606,-555256.9884935257
2024-11-15,437.98081581210266,-554819.0076777135
2024-11-18,1157.5049965995472,-553661.502681114
2024-11-19,1314.8388049484606,-552346.6638761655
2024-11-20,1689.561503527618,-550657.102372638
2024-11-21,-2322.5851847392287,-552979.6875573772
2024-11-22,-2032.9390855745833,-555012.6266429517
2024-11-25,-4555.921330410064,-559568.5479733618
2024-11-26,2222.8481667370047,-557345.6998066248
2024-11-27,258.4940869053896,-557087.2057197194
2024-11-29,917.8322461462171,-556169.3734735732
2024-12-02,1820.5618626118157,-554348.8116109614
2024-12-03,-162.02131886601484,-554510.8329298275
2024-12-04,3041.930309103421,-551468.902620724
2024-12-05,109.1171352918316,-551359.7854854323
2024-12-06,3678.0832805945947,-547681.7022048377
2024-12-09,-883.3654805072349,-548565.067685345
2024-12-10,-568.8470940590221,-549133.914779404
2024-12-11,-1073.2739717429035,-550207.1887511469
2024-12-12,703.7677583183188,-549503.4209928286
2024-12-13,-1245.5318296027322,-550748.9528224313
2024-12-16,-670.0661736019123,-551419.0189960332
2024-12-17,-219.13855247776004,-551638.157548511
2024-12-18,1739.1050522021449,-549899.0524963089
2024-12-19,-907.1489476377867,-550806.2014439467
2024-12-20,1419.106406711438,-549387.0950372353
2024-12-23,298.829186362043,-549088.2658508732
2024-12-24,472.2681418205086,-548615.9977090526
2024-12-26,-572.3365442734656,-549188.3342533261
2024-12-30,17.96284965832058,-549170.3714036677
2024-12-31,3.1261449313978265,-549167.2452587363
2025-01-03,1769.4397355734855,-547397.8055231628
2025-01-06,-349.539927978242,-547747.345451141
2025-01-07,2902.8838236148013,-544844.4616275262
2025-01-08,2197.1954437520426,-542647.2661837742
2025-01-10,832.0350601878378,-541815.2311235864
2025-01-13,1742.301726139053,-540072.9293974474
2025-01-14,-194.66881939876492,-540267.5982168461
2025-01-15,-1.7491322936925258,-540269.3473491399
2025-01-16,-201.73863921918235,-540471.0859883591
2025-01-17,-2760.090789301664,-543231.1767776607
2025-01-21,-6970.552388143328,-550201.7291658041
2025-01-22,-2883.804519033371,-553085.5336848375
2025-01-23,-130.4018315199499,-553215.9355163574
2025-01-24,575.417374342321,-552640.5181420151
2025-01-27,3241.9925881931763,-549398.5255538219
2025-01-28,-4074.4576671413115,-553472.9832209633
2025-01-29,1482.719883040792,-551990.2633379225
2025-01-30,-890.2644708108717,-552880.5278087334
2025-01-31,-194.9459669121629,-553075.4737756456
2025-02-03,-4201.0300313313455,-557276.503806977
2025-02-04,2000.1448294590036,-555276.3589775179
2025-02-05,-603.7186312073475,-555880.0776087253
2025-02-06,195.63730429212706,-555684.4403044331
2025-02-07,-511.7194132535997,-556196.1597176867
2025-02-10,-7.656039396197571,-556203.8157570829
2025-02-11,269.9355284556907,-555933.8802286272
2025-02-12,-3270.99519917868,-559204.8754278059
2025-02-13,1625.8095456610367,-557579.0658821448
2025-02-14,-3779.4321859993292,-561358.4980681442
2025-02-18,2708.6422067622143,-558649.855861382
2025-02-19,-813.7369301300216,-559463.592791512
2025-02-20,20.803863947379,-559442.7889275646
2025-02-21,-1897.180360452133,-561339.9692880168
2025-02-24,-1752.5535935333035,-563092.5228815501
2025-02-25,866.9846509873012,-562225.5382305628
2025-02-26,331.78020981669397,-561893.7580207462
2025-02-27,1355.5422007535824,-560538.2158199926
2025-02-28,3783.644161120608,-556754.571658872
2025-03-03,-2291.2613303734065,-559045.8329892453
2025-03-04,125.06243743167062,-558920.7705518136
2025-03-05,2681.9465348191866,-556238.8240169944
2025-03-06,468.5242529511312,-555770.2997640433
2025-03-07,-246.70254093698463,-556017.0023049803
2025-03-10,1462.282112977324,-554554.720192003
2025-03-12,-1267.6771480540888,-555822.3973400571
2025-03-13,665.2809065273603,-555157.1164335298
2025-03-14,-483.45358090185675,-555640.5700144316
2025-03-17,1197.5018424881941,-554443.0681719434
2025-03-18,182.82274368907187,-554260.2454282544
2025-03-19,-536.6245322844499,-554796.8699605388
2025-03-20,-392.2036564423929,-555189.0736169812
2025-03-21,-539.8326060088801,-555728.90622299
2025-03-24,1465.8532583226045,-554263.0529646674
2025-03-25,1173.3622081066553,-553089.6907565608
2025-03-26,7144.842340479863,-545944.8484160809
2025-03-27,8856.16260379874,-537088.6858122821
2025-03-28,2876.953211654509,-534211.7326006276
2025-03-31,61.095473707144095,-534150.6371269204
2025-04-01,-424.2928087110146,-534574.9299356315
2025-04-02,155.5868601922939,-534419.3430754392
2025-04-03,137.0664327426423,-534282.2766426966
2025-04-04,-1274.4598072740664,-535556.7364499706
2025-04-07,7859.073169003409,-527697.6632809673
2025-04-08,-907.9549948626975,-528605.6182758299
2025-04-09,-651.9300979820663,-529257.548373812
2025-04-15,-589.1139295555861,-529846.6623033676
2025-04-16,55.87078224038984,-529790.7915211272
2025-04-17,-450.13941953785707,-530240.9309406651
2025-04-21,-3973.914780165576,-534214.8457208306
2025-04-22,521.2235750158703,-533693.6221458147
2025-04-23,2131.0330256786697,-531562.589120136
2025-04-24,-17264.4403596995,-548827.0294798355
2025-04-25,-5709.183995202933,-554536.2134750384
2025-04-28,-3290.889028316963,-557827.1025033554
2025-04-29,-1413.9921868541255,-559241.0946902095
2025-04-30,678.8255980318789,-558562.2690921776
2025-05-01,-1734.1108078719901,-560296.3799000497
2025-05-02,-733.4399522913491,-561029.819852341
2025-05-05,-1869.8924369587703,-562899.7122892997
2025-05-06,332.0656375451897,-562567.6466517545
2025-05-07,-864.9083463388384,-563432.5549980934
2025-05-08,-1127.6282167489867,-564560.1832148423
2025-05-09,818.0334130936662,-563742.1498017487
2025-05-12,-2440.0232178580554,-566182.1730196067
2025-05-13,-11526.066645270528,-577708.2396648773
2025-05-14,-357.47809866530486,-578065.7177635425
2025-05-15,-118.69976114508103,-578184.4175246876
2025-05-16,-2311.2939255866736,-580495.7114502742
2025-05-19,144.76822704490655,-580350.9432232293
2025-05-20,2264.3087302375366,-578086.6344929917
2025-05-21,11296.841999328975,-566789.7924936628
2025-05-22,7833.4390944762,-558956.3533991866
2025-05-23,8100.964371299682,-550855.3890278869
2025-05-27,1035.2064158544267,-549820.1826120325
2025-05-28,-26.502650520605812,-549846.6852625532
2025-05-29,1178.3280291231792,-548668.35723343
2025-05-30,3834.180252776631,-544834.1769806534
2025-06-02,3378.339441510392,-541455.837539143
2025-06-03,923.9981865604066,-540531.8393525826
2025-06-04,-228.7077900634497,-540760.547142646
2025-06-05,-933.2441037465901,-541693.7912463926
2025-06-06,1120.7214063300253,-540573.0698400626
2025-06-09,-15.559323500650294,-540588.6291635633
2025-06-10,-1138.3063481670326,-541726.9355117303
2025-06-11,1041.0428659657093,-540685.8926457645
2025-06-12,-969.5024050844919,-541655.395050849
2025-06-13,-1142.3029573005217,-542797.6980081495
2025-06-16,956.7386054496892,-541840.9594026998
2025-06-17,-270.5316591553415,-542111.4910618552
2025-06-18,-451.25535563290157,-542562.7464174881
2025-06-20,1292.8871855692769,-541269.8592319188
2025-06-23,-819.3026468140779,-542089.1618787328
2025-06-24,1722.704901482073,-540366.4569772508
2025-06-25,568.019429803237,-539798.4375474475
2025-06-26,305.05085448193165,-539493.3866929655
2025-06-27,-1142.7650394963464,-540636.1517324619
2025-06-30,240.4177914862367,-540395.7339409756
2025-07-01,1359.280208837107,-539036.4537321385
2025-07-02,-1941.6900021084564,-540978.143734247
2025-07-03,-16.138437409276435,-540994.2821716563
2025-07-07,124.80335998268782,-540869.4788116736
2025-07-08,238.1144255113931,-540631.3643861621
2025-07-10,-1425.3115340569066,-542056.675920219
2025-07-11,1544.8478039785314,-540511.8281162406
